service_id,labor_id,labor_type,labor_name,labor_category,labor_price,labor_created_at,labor_start_date,labor_end_date,alfred,shop,created_at,schedule_date,client_type,paying_customer,state_service,start_address_id,start_address_point,end_address_id,end_address_point,city,address_id,address_point,address_name,labor_sequence,map_start_point,map_end_point,date
249992,345761,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,80663.0,2025-06-03 15:21:42.047000-05:00,2026-01-09 08:23:00-05:00,2026-01-09 10:03:00-05:00,211,,2026-01-07 15:21:41.968000-05:00,2026-01-09 07:30:00-05:00,B2B,71459.0,COMPLETED,115149.0,POINT (-74.0618989 4.850300499999999),115150.0,POINT (-74.03478729999999 4.8918013),149,56465.0,POINT (-74.0877144 4.7271318),Casa,0,POINT (-74.0618989 4.850300499999999),POINT (-74.03478729999999 4.8918013),2026-01-09
249993,345762,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-06-03 15:22:17.717000-05:00,2026-01-09 07:46:00-05:00,2026-01-09 08:51:00-05:00,70431,,2026-01-07 15:22:17.644000-05:00,2026-01-09 08:00:00-05:00,B2B,66701.0,COMPLETED,138799.0,POINT (-74.100298 4.6372068),1460.0,POINT (-74.1127455 4.6451826),149,126994.0,POINT (-74.1988555 4.5810069),Casa,0,POINT (-74.100298 4.6372068),POINT (-74.1127455 4.6451826),2026-01-09
249995,345764,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-03 15:23:56.550000-05:00,2026-01-09 14:22:00-05:00,2026-01-09 16:18:00-05:00,11988,,2026-01-07 15:23:56.483000-05:00,2026-01-09 16:30:00-05:00,B2B,71459.0,FAILED,115150.0,POINT (-74.03478729999999 4.8918013),115149.0,POINT (-74.0618989 4.850300499999999),149,20721.0,POINT (-74.0286017 4.9203296),casa,0,POINT (-74.03478729999999 4.8918013),POINT (-74.0618989 4.850300499999999),2026-01-09
249996,345765,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-03 15:24:03.159000-05:00,2026-01-09 08:19:00-05:00,2026-01-09 09:54:00-05:00,70934,,2026-01-07 15:24:03.089000-05:00,2026-01-09 08:30:00-05:00,B2B,25046.0,COMPLETED,138801.0,POINT (-74.1009484 4.6256429),44809.0,POINT (-74.024388 4.7303983),149,128219.0,POINT (-74.19197489999999 4.6331451),Casa,0,POINT (-74.1009484 4.6256429),POINT (-74.024388 4.7303983),2026-01-09
250069,345841,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-03 16:53:11.951000-05:00,2026-01-09 09:35:00-05:00,2026-01-09 10:40:00-05:00,11712,,2026-01-07 16:53:11.879000-05:00,2026-01-09 09:30:00-05:00,B2B,69934.0,COMPLETED,138833.0,POINT (-74.0724201 4.6465103),28798.0,POINT (-74.08720430000001 4.6760977),149,67588.0,POINT (-74.1563294 4.6057898),Casa,0,POINT (-74.0724201 4.6465103),POINT (-74.08720430000001 4.6760977),2026-01-09
250076,345848,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-03 17:03:53.876000-05:00,2026-01-09 10:45:00-05:00,2026-01-09 12:05:00-05:00,719,,2026-01-07 17:03:53.795000-05:00,2026-01-09 11:00:00-05:00,B2B,31425.0,COMPLETED,138840.0,POINT (-74.0595182 4.670058899999999),17793.0,POINT (-74.05576889999999 4.712595600000001),149,9575.0,POINT (-74.1474839 4.6118768),Apartamento,0,POINT (-74.0595182 4.670058899999999),POINT (-74.05576889999999 4.712595600000001),2026-01-09
250359,346144,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,80663.0,2025-06-04 08:29:52.609000-05:00,2026-01-09 08:11:00-05:00,2026-01-09 10:23:00-05:00,69861,,2026-01-08 08:29:52.534000-05:00,2026-01-09 08:00:00-05:00,B2B,26117.0,COMPLETED,138880.0,POINT (-74.21945199999999 4.7242735),608.0,POINT (-74.0677331 4.6225234),149,125737.0,POINT (-74.18022189999999 4.624224),Apartamento,0,POINT (-74.21945199999999 4.7242735),POINT (-74.0677331 4.6225234),2026-01-09
250364,346151,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,35000.0,2025-06-04 08:39:29.103000-05:00,2026-01-09 10:53:00-05:00,2026-01-09 12:53:37-05:00,69861,,2026-01-08 08:39:29.045000-05:00,2026-01-09 12:00:00-05:00,B2C,70497.0,COMPLETED,139126.0,POINT (-74.092767 4.5863035),139126.0,POINT (-74.092767 4.5863035),149,125737.0,POINT (-74.18022189999999 4.624224),Apartamento,0,POINT (-74.092767 4.5863035),POINT (-74.1257024196434 4.568297647307015),2026-01-09
250364,346152,3.0,Wash and Polish,WASH_AND_POLISH,33915.0,2025-06-04 08:39:29.176000-05:00,2026-01-09 12:53:37-05:00,2026-01-09 12:53:44-05:00,,881.0,2026-01-08 08:39:29.045000-05:00,2026-01-09 12:00:00-05:00,B2C,70497.0,COMPLETED,139126.0,POINT (-74.092767 4.5863035),139126.0,POINT (-74.092767 4.5863035),149,132287.0,POINT (-74.1257024196434 4.568297647307015),Multiservicios Megamotors,1,POINT (-74.1257024196434 4.568297647307015),POINT (-74.1257024196434 4.568297647307015),2026-01-09
250364,346153,2.0,Alfred Transport,VEHICLE_TRANSPORTATION,35000.0,2025-06-04 08:39:29.238000-05:00,2026-01-09 12:53:44-05:00,2026-01-09 13:41:13-05:00,69861,,2026-01-08 08:39:29.045000-05:00,2026-01-09 12:00:00-05:00,B2C,70497.0,COMPLETED,139126.0,POINT (-74.092767 4.5863035),139126.0,POINT (-74.092767 4.5863035),149,125737.0,POINT (-74.18022189999999 4.624224),Apartamento,2,POINT (-74.1257024196434 4.568297647307015),POINT (-74.18022189999999 4.624224),2026-01-09
250375,346166,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-04 09:08:42.593000-05:00,2026-01-09 07:27:00-05:00,2026-01-09 08:12:00-05:00,69860,,2026-01-08 09:08:42.523000-05:00,2026-01-09 07:30:00-05:00,B2B,20263.0,COMPLETED,138889.0,POINT (-74.1125753 4.6559409),88962.0,POINT (-74.0664381 4.6704091),149,125736.0,POINT (-74.0313506 4.7138433),Apartamento,0,POINT (-74.1125753 4.6559409),POINT (-74.0664381 4.6704091),2026-01-09
250401,346196,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-04 10:10:01.986000-05:00,2026-01-09 07:33:00-05:00,2026-01-09 09:11:00-05:00,14671,,2026-01-08 10:10:01.913000-05:00,2026-01-09 08:30:00-05:00,B2B,66599.0,COMPLETED,138904.0,POINT (-74.0534667 4.6489273),85492.0,POINT (-74.0459602 4.7526023),149,23068.0,POINT (-74.1122312 4.7384985),Casa,0,POINT (-74.0534667 4.6489273),POINT (-74.0459602 4.7526023),2026-01-09
250404,346201,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,57789.0,2025-06-04 10:17:09.178000-05:00,2026-01-09 08:58:00-05:00,2026-01-09 10:07:00-05:00,2331,,2026-01-08 10:17:09.111000-05:00,2026-01-09 09:30:00-05:00,B2B,70093.0,COMPLETED,112170.0,POINT (-74.0344616 4.6936511),138906.0,POINT (-74.02895649999999 4.7040977),149,56572.0,POINT (-74.2240796 4.5898388),Casa,0,POINT (-74.0344616 4.6936511),POINT (-74.02895649999999 4.7040977),2026-01-09
250407,346204,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-04 10:28:36.343000-05:00,2026-01-09 09:54:00-05:00,2026-01-09 11:40:00-05:00,5366,,2026-01-08 10:28:36.272000-05:00,2026-01-09 09:30:00-05:00,B2B,66600.0,COMPLETED,138908.0,POINT (-74.0664901 4.6872453),138909.0,POINT (-74.0517952 4.6801625),149,93651.0,POINT (-74.08878779999999 4.7315578),ALFRED,0,POINT (-74.0664901 4.6872453),POINT (-74.0517952 4.6801625),2026-01-09
250427,346227,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-06-04 11:04:37.385000-05:00,2026-01-09 12:18:00-05:00,2026-01-09 13:09:00-05:00,11714,,2026-01-08 11:04:37.319000-05:00,2026-01-09 13:00:00-05:00,B2B,66701.0,FAILED,1460.0,POINT (-74.1127455 4.6451826),138799.0,POINT (-74.100298 4.6372068),149,18448.0,POINT (-74.2377623 4.564346899999999),casa,0,POINT (-74.1127455 4.6451826),POINT (-74.100298 4.6372068),2026-01-09
250442,346243,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-04 11:25:20.739000-05:00,2026-01-09 08:45:00-05:00,2026-01-09 10:06:00-05:00,719,,2026-01-08 11:25:20.669000-05:00,2026-01-09 09:00:00-05:00,B2B,74157.0,COMPLETED,138937.0,POINT (-74.0872547 4.6440663),88962.0,POINT (-74.0664381 4.6704091),149,9575.0,POINT (-74.1474839 4.6118768),Apartamento,0,POINT (-74.0872547 4.6440663),POINT (-74.0664381 4.6704091),2026-01-09
250452,346256,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-04 11:47:12.300000-05:00,2026-01-09 10:30:00-05:00,2026-01-09 11:24:00-05:00,10449,,2026-01-08 11:47:12.218000-05:00,2026-01-09 10:30:00-05:00,B2B,71459.0,COMPLETED,117786.0,POINT (-74.03726429999999 4.7163163),138945.0,POINT (-74.05172019999999 4.7257324),149,16682.0,POINT (-74.1691584 4.6514129),casa,0,POINT (-74.03726429999999 4.7163163),POINT (-74.05172019999999 4.7257324),2026-01-09
250457,346263,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-04 11:59:02.650000-05:00,2026-01-09 10:29:00-05:00,2026-01-09 11:05:00-05:00,5832,,2026-01-08 11:59:02.580000-05:00,2026-01-09 10:30:00-05:00,B2B,20277.0,COMPLETED,138946.0,POINT (-74.0616934 4.687440799999999),88962.0,POINT (-74.0664381 4.6704091),149,98373.0,POINT (-74.0805306 4.755374499999999),casa,0,POINT (-74.0616934 4.687440799999999),POINT (-74.0664381 4.6704091),2026-01-09
250485,346292,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-04 13:19:55.342000-05:00,2026-01-09 09:50:00-05:00,2026-01-09 12:18:00-05:00,11714,,2026-01-08 13:19:55.265000-05:00,2026-01-09 10:30:00-05:00,B2B,67165.0,COMPLETED,28557.0,POINT (-74.06817868351936 4.700979706297474),138963.0,POINT (-74.0745987 4.6816761),149,18448.0,POINT (-74.2377623 4.564346899999999),casa,0,POINT (-74.06817868351936 4.700979706297474),POINT (-74.0745987 4.6816761),2026-01-09
250493,346302,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,45000.0,2025-06-04 13:36:17.913000-05:00,2026-01-09 14:28:52-05:00,2026-01-09 15:31:13-05:00,10451,,2026-01-08 13:36:17.849000-05:00,2026-01-09 14:30:00-05:00,B2C,75729.0,COMPLETED,137060.0,POINT (-74.0640299 4.6597535),137038.0,POINT (-74.0844211 4.666769799999999),149,16688.0,POINT (-74.0202608 4.6664181),casa,0,POINT (-74.0640299 4.6597535),POINT (-74.0844211 4.666769799999999),2026-01-09
250499,346308,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-04 13:58:53.479000-05:00,2026-01-09 10:16:00-05:00,2026-01-09 11:39:00-05:00,10500,,2026-01-08 13:58:53.410000-05:00,2026-01-09 10:30:00-05:00,B2B,45319.0,COMPLETED,138969.0,POINT (-74.0424475 4.680320099999999),1960.0,POINT (-74.03740167617798 4.809636179915433),149,16797.0,POINT (-74.118284 4.7485876),casa,0,POINT (-74.0424475 4.680320099999999),POINT (-74.03740167617798 4.809636179915433),2026-01-09
250500,346309,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-04 13:59:42.684000-05:00,2026-01-09 14:58:00-05:00,2026-01-09 17:36:00-05:00,10500,,2026-01-08 13:59:42.605000-05:00,2026-01-09 15:00:00-05:00,B2B,45319.0,COMPLETED,1960.0,POINT (-74.03740167617798 4.809636179915433),138969.0,POINT (-74.0424475 4.680320099999999),149,16797.0,POINT (-74.118284 4.7485876),casa,0,POINT (-74.03740167617798 4.809636179915433),POINT (-74.0424475 4.680320099999999),2026-01-09
250509,346321,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-04 14:21:32.451000-05:00,2026-01-09 09:21:00-05:00,2026-01-09 10:30:00-05:00,69860,,2026-01-08 14:21:32.379000-05:00,2026-01-09 10:00:00-05:00,B2B,30027.0,COMPLETED,138976.0,POINT (-74.04848199999999 4.657425),15.0,POINT (-74.065413 4.759951),149,125736.0,POINT (-74.0313506 4.7138433),Apartamento,0,POINT (-74.04848199999999 4.657425),POINT (-74.065413 4.759951),2026-01-09
250511,346323,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-04 14:24:03.366000-05:00,2026-01-09 14:47:00-05:00,,6229,,2026-01-08 14:24:03.244000-05:00,2026-01-09 17:00:00-05:00,B2B,30027.0,FAILED,15.0,POINT (-74.065413 4.759951),138976.0,POINT (-74.04848199999999 4.657425),149,11727.0,POINT (-74.0583698 4.6510839),Casa,0,POINT (-74.065413 4.759951),POINT (-74.04848199999999 4.657425),2026-01-09
250519,346332,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-04 14:46:42.263000-05:00,2026-01-09 10:53:00-05:00,2026-01-09 12:37:00-05:00,2331,,2026-01-08 14:46:42.192000-05:00,2026-01-09 11:30:00-05:00,B2B,26723.0,COMPLETED,22698.0,POINT (-74.04766769999999 4.686273099999999),21923.0,POINT (-74.0678728 4.6711387),149,56572.0,POINT (-74.2240796 4.5898388),Casa,0,POINT (-74.04766769999999 4.686273099999999),POINT (-74.0678728 4.6711387),2026-01-09
250521,346334,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-04 14:47:21.612000-05:00,2026-01-09 14:22:00-05:00,,14671,,2026-01-08 14:47:21.537000-05:00,2026-01-09 15:00:00-05:00,B2B,26723.0,FAILED,21923.0,POINT (-74.0678728 4.6711387),22698.0,POINT (-74.04766769999999 4.686273099999999),149,23068.0,POINT (-74.1122312 4.7384985),Casa,0,POINT (-74.0678728 4.6711387),POINT (-74.04766769999999 4.686273099999999),2026-01-09
250547,346361,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,82789.0,2025-06-04 15:27:38.272000-05:00,2026-01-09 12:02:00-05:00,2026-01-09 14:12:00-05:00,26348,,2026-01-08 15:27:38.206000-05:00,2026-01-09 12:00:00-05:00,B2B,70078.0,COMPLETED,72445.0,POINT (-74.0553552 4.7209942),135461.0,POINT (-74.1764369 4.6950584),149,35906.0,POINT (-74.10570919999999 4.7142156),Casa,0,POINT (-74.0553552 4.7209942),POINT (-74.1764369 4.6950584),2026-01-09
250560,346376,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-04 15:45:12.516000-05:00,2026-01-09 16:11:00-05:00,2026-01-09 19:05:00-05:00,11712,,2026-01-08 15:45:12.460000-05:00,2026-01-09 16:30:00-05:00,B2B,71459.0,COMPLETED,137605.0,POINT (-74.06467649999999 4.7610987),137604.0,POINT (-74.07066259999999 4.8008188),149,67588.0,POINT (-74.1563294 4.6057898),Casa,0,POINT (-74.06467649999999 4.7610987),POINT (-74.07066259999999 4.8008188),2026-01-09
250598,346416,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-04 16:44:41.082000-05:00,2026-01-09 13:27:00-05:00,2026-01-09 14:47:00-05:00,6229,,2026-01-08 16:44:41.023000-05:00,2026-01-09 15:00:00-05:00,B2B,26723.0,COMPLETED,21923.0,POINT (-74.0678728 4.6711387),139012.0,POINT (-74.031745 4.7220171),149,11727.0,POINT (-74.0583698 4.6510839),Casa,0,POINT (-74.0678728 4.6711387),POINT (-74.031745 4.7220171),2026-01-09
250632,346454,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,57789.0,2025-06-04 17:27:25.562000-05:00,2026-01-09 10:05:00-05:00,2026-01-09 12:10:00-05:00,6229,,2026-01-08 17:27:25.497000-05:00,2026-01-09 10:30:00-05:00,B2B,67573.0,COMPLETED,139024.0,POINT (-74.11265879999999 4.6451551),139025.0,POINT (-74.0526405 4.6865576),149,11727.0,POINT (-74.0583698 4.6510839),Casa,0,POINT (-74.11265879999999 4.6451551),POINT (-74.0526405 4.6865576),2026-01-09
250893,346728,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-05 08:09:50.927000-05:00,2026-01-09 11:33:00-05:00,2026-01-09 12:39:00-05:00,5832,,2026-01-09 08:09:50.852000-05:00,2026-01-09 11:30:00-05:00,B2B,20261.0,COMPLETED,88962.0,POINT (-74.0664381 4.6704091),138339.0,POINT (-74.0824938 4.679355900000001),149,98373.0,POINT (-74.0805306 4.755374499999999),casa,0,POINT (-74.0664381 4.6704091),POINT (-74.0824938 4.679355900000001),2026-01-09
250897,346732,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-06-05 08:21:48.792000-05:00,2026-01-09 13:59:00-05:00,2026-01-09 15:22:00-05:00,719,,2026-01-09 08:21:48.730000-05:00,2026-01-09 14:00:00-05:00,B2B,66701.0,COMPLETED,1460.0,POINT (-74.1127455 4.6451826),125520.0,POINT (-74.130659 4.683493299999999),149,9575.0,POINT (-74.1474839 4.6118768),Apartamento,0,POINT (-74.1127455 4.6451826),POINT (-74.130659 4.683493299999999),2026-01-09
250916,346753,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-05 08:35:48.355000-05:00,2026-01-09 10:40:00-05:00,2026-01-09 12:31:00-05:00,14671,,2026-01-09 08:35:48.290000-05:00,2026-01-09 11:30:00-05:00,B2B,31424.0,COMPLETED,17793.0,POINT (-74.05576889999999 4.712595600000001),139087.0,POINT (-74.0718962 4.7310504),149,23068.0,POINT (-74.1122312 4.7384985),Casa,0,POINT (-74.05576889999999 4.712595600000001),POINT (-74.0718962 4.7310504),2026-01-09
250947,346788,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,52988.0,2025-06-05 09:30:17.978000-05:00,2026-01-09 13:34:00-05:00,2026-01-09 15:11:00-05:00,11712,,2026-01-09 09:30:17.902000-05:00,2026-01-09 13:30:00-05:00,B2B,17799.0,COMPLETED,139100.0,POINT (-74.0792036 4.598635),2.0,POINT (-74.028923 4.704466),149,67588.0,POINT (-74.1563294 4.6057898),Casa,0,POINT (-74.0792036 4.598635),POINT (-74.028923 4.704466),2026-01-09
250969,346813,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-06-05 10:09:06.532000-05:00,2026-01-09 14:29:00-05:00,2026-01-09 15:54:00-05:00,11714,,2026-01-09 10:09:06.442000-05:00,2026-01-09 15:00:00-05:00,B2B,57674.0,COMPLETED,1460.0,POINT (-74.1127455 4.6451826),139110.0,POINT (-74.11979819999999 4.683163),149,18448.0,POINT (-74.2377623 4.564346899999999),casa,0,POINT (-74.1127455 4.6451826),POINT (-74.11979819999999 4.683163),2026-01-09
250980,346824,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-05 10:30:25.011000-05:00,2026-01-09 13:46:00-05:00,2026-01-09 16:21:00-05:00,211,,2026-01-09 10:30:24.942000-05:00,2026-01-09 16:00:00-05:00,B2B,66600.0,COMPLETED,139114.0,POINT (-74.0664901 4.6872453),139115.0,POINT (-74.1538097 4.6721184),149,56465.0,POINT (-74.0877144 4.7271318),Casa,0,POINT (-74.0664901 4.6872453),POINT (-74.1538097 4.6721184),2026-01-09
250981,346825,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,65004.0,2025-06-05 10:30:49.392000-05:00,2026-01-09 12:31:00-05:00,2026-01-09 13:38:00-05:00,69860,,2026-01-09 10:30:49.332000-05:00,2026-01-09 13:00:00-05:00,B2B,65847.0,COMPLETED,139113.0,POINT (-74.073313 4.687618000000001),114416.0,POINT (-74.1025176 4.623611599999999),149,125736.0,POINT (-74.0313506 4.7138433),Apartamento,0,POINT (-74.073313 4.687618000000001),POINT (-74.1025176 4.623611599999999),2026-01-09
250988,346833,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-06-05 10:48:27.375000-05:00,2026-01-09 16:15:00-05:00,2026-01-09 17:54:00-05:00,5366,,2026-01-09 10:48:27.307000-05:00,2026-01-09 16:00:00-05:00,B2B,34950.0,COMPLETED,31041.0,POINT (-74.05157539999999 4.713140399999999),139120.0,POINT (-74.051817 4.682044900000001),149,93651.0,POINT (-74.08878779999999 4.7315578),ALFRED,0,POINT (-74.05157539999999 4.713140399999999),POINT (-74.051817 4.682044900000001),2026-01-09
251001,346851,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,65004.0,2025-06-05 11:26:45.441000-05:00,2026-01-09 13:46:00-05:00,2026-01-09 14:40:00-05:00,70934,,2026-01-09 11:26:45.421000-05:00,2026-01-09 13:30:00-05:00,B2B,45184.0,IN_PROGRESS,110940.0,POINT (-74.1306479 4.6875541),110940.0,POINT (-74.1306479 4.6875541),149,128219.0,POINT (-74.19197489999999 4.6331451),Casa,0,POINT (-74.1306479 4.6875541),POINT (-74.07426269999999 4.651892),2026-01-09
251001,346852,10.0,Paint Job,PAINT_JOB,2118200.0,2025-06-05 11:26:45.478000-05:00,2026-01-09 14:40:00-05:00,2026-01-09 16:57:00-05:00,,823.0,2026-01-09 11:26:45.421000-05:00,2026-01-09 13:30:00-05:00,B2B,45184.0,IN_PROGRESS,110940.0,POINT (-74.1306479 4.6875541),110940.0,POINT (-74.1306479 4.6875541),149,56315.0,POINT (-74.07426269999999 4.651892),Autodealer,1,POINT (-74.07426269999999 4.651892),POINT (-74.07426269999999 4.651892),2026-01-09
251001,349282,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,65004.0,2025-06-10 17:09:51.948000-05:00,2026-01-09 16:57:00-05:00,2026-01-09 19:31:00-05:00,11714,,2026-01-09 11:26:45.421000-05:00,2026-01-09 13:30:00-05:00,B2B,45184.0,IN_PROGRESS,110940.0,POINT (-74.1306479 4.6875541),110940.0,POINT (-74.1306479 4.6875541),149,18448.0,POINT (-74.2377623 4.564346899999999),casa,2,POINT (-74.07426269999999 4.651892),POINT (-74.2377623 4.564346899999999),2026-01-09
251014,346867,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-06-05 11:43:45.669000-05:00,2026-01-09 14:42:00-05:00,2026-01-09 16:15:00-05:00,2331,,2026-01-09 11:43:45.604000-05:00,2026-01-09 15:30:00-05:00,B2B,57674.0,COMPLETED,1460.0,POINT (-74.1127455 4.6451826),139141.0,POINT (-74.12928939999999 4.6313447),149,56572.0,POINT (-74.2240796 4.5898388),Casa,0,POINT (-74.1127455 4.6451826),POINT (-74.12928939999999 4.6313447),2026-01-09
251022,346877,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-05 12:10:31.222000-05:00,2026-01-09 15:43:00-05:00,2026-01-09 16:31:00-05:00,70431,,2026-01-09 12:10:31.142000-05:00,2026-01-09 16:00:00-05:00,B2B,31423.0,COMPLETED,17793.0,POINT (-74.05576889999999 4.712595600000001),139147.0,POINT (-74.07724 4.688536000000001),149,126994.0,POINT (-74.1988555 4.5810069),Casa,0,POINT (-74.05576889999999 4.712595600000001),POINT (-74.07724 4.688536000000001),2026-01-09
251032,346887,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-05 12:28:37.096000-05:00,2026-01-09 15:34:00-05:00,2026-01-09 16:01:00-05:00,14671,,2026-01-09 12:28:37.025000-05:00,2026-01-09 17:00:00-05:00,B2B,71459.0,COMPLETED,138945.0,POINT (-74.05172019999999 4.7257324),117786.0,POINT (-74.03726429999999 4.7163163),149,23068.0,POINT (-74.1122312 4.7384985),Casa,0,POINT (-74.05172019999999 4.7257324),POINT (-74.03726429999999 4.7163163),2026-01-09
251035,346890,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-05 12:36:13.320000-05:00,2026-01-09 16:37:00-05:00,2026-01-09 19:11:00-05:00,5832,,2026-01-09 12:36:13.254000-05:00,2026-01-09 16:00:00-05:00,B2B,30027.0,COMPLETED,15.0,POINT (-74.065413 4.759951),139153.0,POINT (-74.0548955 4.6431802),149,98373.0,POINT (-74.0805306 4.755374499999999),casa,0,POINT (-74.065413 4.759951),POINT (-74.0548955 4.6431802),2026-01-09
251055,346916,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,52988.0,2025-06-05 14:20:27.330000-05:00,2026-01-09 17:25:00-05:00,2026-01-09 18:25:00-05:00,70934,,2026-01-09 14:20:27.261000-05:00,2026-01-09 17:25:00-05:00,B2B,49196.0,COMPLETED,2.0,POINT (-74.028923 4.704466),139170.0,POINT (-74.0443446 4.674737899999999),149,128219.0,POINT (-74.19197489999999 4.6331451),Casa,0,POINT (-74.028923 4.704466),POINT (-74.0443446 4.674737899999999),2026-01-09
251072,346934,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-05 14:41:31.718000-05:00,2026-01-09 16:35:00-05:00,2026-01-09 18:11:00-05:00,10449,,2026-01-09 14:41:31.655000-05:00,2026-01-09 17:00:00-05:00,B2B,31423.0,COMPLETED,17793.0,POINT (-74.05576889999999 4.712595600000001),139231.0,POINT (-74.0343729 4.7174854),149,16682.0,POINT (-74.1691584 4.6514129),casa,0,POINT (-74.05576889999999 4.712595600000001),POINT (-74.0343729 4.7174854),2026-01-09
251079,346941,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-05 14:59:27.960000-05:00,2026-01-09 17:44:00-05:00,2026-01-09 18:51:00-05:00,10500,,2026-01-09 14:59:27.868000-05:00,2026-01-09 17:40:00-05:00,B2B,26169.0,COMPLETED,5.0,POINT (-74.051305 4.689304),139184.0,POINT (-74.0465589 4.668445899999999),149,16797.0,POINT (-74.118284 4.7485876),casa,0,POINT (-74.051305 4.689304),POINT (-74.0465589 4.668445899999999),2026-01-09
244617,340069,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-05-21 17:16:18.446000-05:00,2026-01-11 07:00:00-05:00,2026-01-11 07:24:00-05:00,69861,,2025-12-20 17:16:18.327000-05:00,2026-01-11 07:00:00-05:00,B2B,34459.0,FAILED,136905.0,POINT (-74.1274598 4.6585244),136906.0,POINT (-74.11402149999999 4.6720214),149,125737.0,POINT (-74.18022189999999 4.624224),Apartamento,0,POINT (-74.1274598 4.6585244),POINT (-74.11402149999999 4.6720214),2026-01-11
249923,345688,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-03 12:53:57.312000-05:00,2026-01-11 06:50:00-05:00,2026-01-11 08:58:00-05:00,11712,,2026-01-02 12:53:57.237000-05:00,2026-01-11 07:00:00-05:00,B2B,30027.0,COMPLETED,138843.0,POINT (-74.1130054 4.663168600000001),15.0,POINT (-74.065413 4.759951),149,67588.0,POINT (-74.1563294 4.6057898),Casa,0,POINT (-74.1130054 4.663168600000001),POINT (-74.065413 4.759951),2026-01-11
