service_id,labor_id,labor_type,labor_name,labor_category,labor_price,labor_created_at,labor_start_date,labor_end_date,alfred,shop,created_at,schedule_date,client_type,paying_customer,state_service,start_address_id,start_address_point,end_address_id,end_address_point,city,address_id,address_point,address_name,labor_sequence,date
253614,349670,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,35000.0,2025-06-11 10:44:49.971000-05:00,2026-01-07 07:21:00-05:00,2026-01-07 08:57:00-05:00,5366,,2026-01-06 10:44:49.924000-05:00,2026-01-07 07:30:00-05:00,B2C,41965.0,COMPLETED,65712.0,POINT (-74.0554471 4.6720952),65712.0,POINT (-74.0554471 4.6720952),149,93651.0,POINT (-74.08878779999999 4.7315578),ALFRED,0,2026-01-07
253614,349671,6.0,General Mechanics,GENERAL_MECHANICS,340000.0,2025-06-11 10:44:50-05:00,2026-01-07 08:57:00-05:00,2026-01-07 08:02:17-05:00,,2120.0,2026-01-06 10:44:49.924000-05:00,2026-01-07 07:30:00-05:00,B2C,41965.0,COMPLETED,65712.0,POINT (-74.0554471 4.6720952),65712.0,POINT (-74.0554471 4.6720952),149,105861.0,POINT (-74.0723965 4.656636699999999),City Autos Taller,1,2026-01-07
253614,349672,2.0,Alfred Transport,VEHICLE_TRANSPORTATION,35000.0,2025-06-11 10:44:50.011000-05:00,2026-01-07 08:02:17-05:00,2026-01-07 09:45:47-05:00,5366,,2026-01-06 10:44:49.924000-05:00,2026-01-07 07:30:00-05:00,B2C,41965.0,COMPLETED,65712.0,POINT (-74.0554471 4.6720952),65712.0,POINT (-74.0554471 4.6720952),149,93651.0,POINT (-74.08878779999999 4.7315578),ALFRED,2,2026-01-07
253683,349755,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,65004.0,2025-06-11 13:20:17.238000-05:00,2026-01-07 12:56:00-05:00,2026-01-07 16:30:00-05:00,11712,,2026-01-06 13:20:17.186000-05:00,2026-01-07 13:00:00-05:00,B2B,65847.0,COMPLETED,113944.0,POINT (-74.07620949999999 4.6931322),114416.0,POINT (-74.1025176 4.623611599999999),149,67588.0,POINT (-74.1563294 4.6057898),Casa,0,2026-01-07
253696,349769,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-11 13:44:46.085000-05:00,2026-01-07 10:58:00-05:00,2026-01-07 12:28:00-05:00,10451,,2026-01-06 13:44:46.017000-05:00,2026-01-07 11:00:00-05:00,B2B,46829.0,COMPLETED,674.0,POINT (-74.1145559 4.6716483),139312.0,POINT (-74.13786379999999 4.663228099999999),149,16688.0,POINT (-74.0202608 4.6664181),casa,0,2026-01-07
253699,349772,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-11 14:03:14.961000-05:00,2026-01-07 09:41:00-05:00,,6229,,2026-01-06 14:03:14.895000-05:00,2026-01-07 10:00:00-05:00,B2B,20261.0,FAILED,88962.0,POINT (-74.0664381 4.6704091),92358.0,POINT (-74.07899669999999 4.6055169),149,11727.0,POINT (-74.0583698 4.6510839),Casa,0,2026-01-07
253703,349776,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-11 14:13:41.368000-05:00,2026-01-07 09:56:00-05:00,2026-01-07 11:16:00-05:00,26348,,2026-01-06 14:13:41.297000-05:00,2026-01-07 10:00:00-05:00,B2B,68222.0,COMPLETED,3325.0,POINT (-74.06386971473694 4.709362767211348),119424.0,POINT (-74.0475001 4.665311000000001),149,35906.0,POINT (-74.10570919999999 4.7142156),Casa,0,2026-01-07
253704,349778,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,80663.0,2025-06-11 14:18:22.752000-05:00,2026-01-07 11:10:00-05:00,2026-01-07 14:07:00-05:00,5366,,2026-01-06 14:18:22.691000-05:00,2026-01-07 10:00:00-05:00,B2B,66599.0,COMPLETED,84404.0,POINT (-74.23622859999999 4.705024899999999),84405.0,POINT (-74.0459602 4.7526023),149,93651.0,POINT (-74.08878779999999 4.7315578),ALFRED,0,2026-01-07
253710,349784,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-11 14:24:18.322000-05:00,2026-01-07 13:41:00-05:00,2026-01-07 15:55:00-05:00,10449,,2026-01-06 14:24:18.256000-05:00,2026-01-07 14:30:00-05:00,B2B,26723.0,COMPLETED,21923.0,POINT (-74.0678728 4.6711387),22698.0,POINT (-74.04766769999999 4.686273099999999),149,16682.0,POINT (-74.1691584 4.6514129),casa,0,2026-01-07
253726,349800,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,57789.0,2025-06-11 14:43:29.311000-05:00,2026-01-07 07:43:00-05:00,2026-01-07 08:59:00-05:00,10449,,2026-01-06 14:43:29.243000-05:00,2026-01-07 08:00:00-05:00,B2B,70094.0,COMPLETED,140009.0,POINT (-74.05260820000001 4.681245899999999),140010.0,POINT (-74.0850024 4.6244364),149,16682.0,POINT (-74.1691584 4.6514129),casa,0,2026-01-07
253727,349801,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,57789.0,2025-06-11 14:44:27.988000-05:00,2026-01-07 09:28:00-05:00,2026-01-07 11:34:00-05:00,11712,,2026-01-06 14:44:27.927000-05:00,2026-01-07 09:30:00-05:00,B2B,70075.0,COMPLETED,140011.0,POINT (-74.0557628 4.7125948),140012.0,POINT (-74.0473279 4.6655311),149,67588.0,POINT (-74.1563294 4.6057898),Casa,0,2026-01-07
253735,349809,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-11 14:59:09.849000-05:00,2026-01-07 11:55:00-05:00,2026-01-07 14:00:00-05:00,70431,,2026-01-06 14:59:09.788000-05:00,2026-01-07 12:00:00-05:00,B2B,30027.0,COMPLETED,15.0,POINT (-74.065413 4.759951),131667.0,POINT (-74.1012657 4.6448573),149,126994.0,POINT (-74.1988555 4.5810069),Casa,0,2026-01-07
253740,349814,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-11 15:03:19.698000-05:00,2026-01-07 09:33:00-05:00,2026-01-07 10:28:00-05:00,69860,,2026-01-06 15:03:19.635000-05:00,2026-01-07 10:00:00-05:00,B2B,55818.0,COMPLETED,140020.0,POINT (-74.0508241 4.6905174),10.0,POINT (-74.075015 4.69416),149,125736.0,POINT (-74.0313506 4.7138433),Apartamento,0,2026-01-07
253834,349915,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-11 16:58:29.673000-05:00,2026-01-07 09:43:00-05:00,2026-01-07 11:37:00-05:00,2331,,2026-01-06 16:58:29.603000-05:00,2026-01-07 10:30:00-05:00,B2B,66702.0,COMPLETED,140057.0,POINT (-74.0395765 4.7153862),608.0,POINT (-74.0677331 4.6225234),149,56572.0,POINT (-74.2240796 4.5898388),Casa,0,2026-01-07
253867,349952,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-11 17:32:32.064000-05:00,2026-01-07 08:26:00-05:00,2026-01-07 10:57:00-05:00,69861,,2026-01-06 17:32:31.996000-05:00,2026-01-07 11:30:00-05:00,B2B,25046.0,COMPLETED,140061.0,POINT (-74.1348933 4.6477205),26611.0,POINT (-74.0852941 4.6227855),149,125737.0,POINT (-74.18022189999999 4.624224),Apartamento,0,2026-01-07
253972,350062,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,35000.0,2025-06-11 19:08:10.998000-05:00,2026-01-07 11:54:26-05:00,2026-01-07 12:38:51-05:00,68168,,2026-01-06 19:08:10.943000-05:00,2026-01-07 12:00:00-05:00,B2C,69189.0,COMPLETED,123646.0,POINT (-74.08371749999999 4.6932411),123646.0,POINT (-74.08371749999999 4.6932411),149,120850.0,POINT (-74.0293686 4.7648946),Apartamento,0,2026-01-07
253972,350063,3.0,Wash and Polish,WASH_AND_POLISH,38000.0,2025-06-11 19:08:11.058000-05:00,2026-01-07 12:38:51-05:00,2026-01-07 13:57:06-05:00,,4179.0,2026-01-06 19:08:10.943000-05:00,2026-01-07 12:00:00-05:00,B2C,69189.0,COMPLETED,123646.0,POINT (-74.08371749999999 4.6932411),123646.0,POINT (-74.08371749999999 4.6932411),149,130135.0,POINT (-74.086188 4.694707999999999),Quality - Centro Comercial Titan Plaza,1,2026-01-07
253972,350064,2.0,Alfred Transport,VEHICLE_TRANSPORTATION,35000.0,2025-06-11 19:08:11.113000-05:00,2026-01-07 13:57:06-05:00,2026-01-07 14:49:04-05:00,68168,,2026-01-06 19:08:10.943000-05:00,2026-01-07 12:00:00-05:00,B2C,69189.0,COMPLETED,123646.0,POINT (-74.08371749999999 4.6932411),123646.0,POINT (-74.08371749999999 4.6932411),149,120850.0,POINT (-74.0293686 4.7648946),Apartamento,2,2026-01-07
235641,330340,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-04-28 09:50:23.579000-05:00,2026-01-08 05:29:00-05:00,2026-01-08 08:33:00-05:00,10451,,2025-12-30 09:50:23.495000-05:00,2026-01-08 07:00:00-05:00,B2B,69934.0,COMPLETED,133131.0,POINT (-74.0528126 4.6636122),28798.0,POINT (-74.08720430000001 4.6760977),149,16688.0,POINT (-74.0202608 4.6664181),casa,0,2026-01-08
235644,330343,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,35000.0,2025-04-28 09:55:17.857000-05:00,2026-01-08 07:11:00-05:00,2026-01-08 09:36:00-05:00,5366,,2025-12-30 09:55:17.818000-05:00,2026-01-08 07:30:00-05:00,B2C,145.0,COMPLETED,114.0,POINT (-74.0518439 4.6715582),114.0,POINT (-74.0518439 4.6715582),149,93651.0,POINT (-74.08878779999999 4.7315578),ALFRED,0,2026-01-08
235644,330344,6.0,General Mechanics,GENERAL_MECHANICS,1461088.0,2025-04-28 09:55:17.887000-05:00,2026-01-08 09:36:00-05:00,2026-01-08 16:49:00-05:00,,823.0,2025-12-30 09:55:17.818000-05:00,2026-01-08 07:30:00-05:00,B2C,145.0,COMPLETED,114.0,POINT (-74.0518439 4.6715582),114.0,POINT (-74.0518439 4.6715582),149,56315.0,POINT (-74.07426269999999 4.651892),Autodealer,1,2026-01-08
235644,333936,2.0,Alfred Transport,VEHICLE_TRANSPORTATION,35000.0,2025-05-07 16:43:49.702000-05:00,2026-01-08 16:49:00-05:00,2026-01-08 19:23:00-05:00,14671,,2025-12-30 09:55:17.818000-05:00,2026-01-08 07:30:00-05:00,B2C,145.0,COMPLETED,114.0,POINT (-74.0518439 4.6715582),114.0,POINT (-74.0518439 4.6715582),149,23068.0,POINT (-74.1122312 4.7384985),Casa,2,2026-01-08
235881,330600,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-04-28 17:00:51.787000-05:00,2026-01-08 07:13:00-05:00,2026-01-08 08:14:00-05:00,719,,2025-12-30 17:00:51.702000-05:00,2026-01-08 07:30:00-05:00,B2B,26116.0,COMPLETED,133260.0,POINT (-74.10925399999999 4.6571884),133261.0,POINT (-74.1099777 4.6463301),149,9575.0,POINT (-74.1474839 4.6118768),Apartamento,0,2026-01-08
237161,331992,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-05-02 14:33:17.801000-05:00,2026-01-08 08:59:00-05:00,2026-01-08 10:37:00-05:00,10451,,2026-01-03 14:33:17.686000-05:00,2026-01-08 09:00:00-05:00,B2B,71459.0,COMPLETED,133826.0,POINT (-74.0538514 4.656770799999999),133827.0,POINT (-74.0557628 4.7125948),149,16688.0,POINT (-74.0202608 4.6664181),casa,0,2026-01-08
237162,331993,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-05-02 14:35:00.675000-05:00,2026-01-08 16:20:00-05:00,2026-01-08 17:51:00-05:00,10451,,2026-01-03 14:35:00.568000-05:00,2026-01-08 16:30:00-05:00,B2B,71459.0,COMPLETED,133827.0,POINT (-74.0557628 4.7125948),133826.0,POINT (-74.0538514 4.656770799999999),149,16688.0,POINT (-74.0202608 4.6664181),casa,0,2026-01-08
237198,332031,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-05-02 16:03:17.378000-05:00,2026-01-08 07:59:00-05:00,2026-01-08 09:26:00-05:00,10500,,2026-01-03 16:03:17.283000-05:00,2026-01-08 08:00:00-05:00,B2B,66033.0,COMPLETED,133854.0,POINT (-74.0956758 4.7524065),133855.0,POINT (-74.06599419999999 4.761235699999999),149,16797.0,POINT (-74.118284 4.7485876),casa,0,2026-01-08
237532,332373,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-05-03 11:53:59.530000-05:00,2026-01-08 06:55:00-05:00,2026-01-08 09:07:00-05:00,69861,,2026-01-04 11:53:59.415000-05:00,2026-01-08 07:00:00-05:00,B2B,64404.0,COMPLETED,133939.0,POINT (-74.19799189999999 4.613322500000001),33851.0,POINT (-74.06467649999999 4.7610987),149,125737.0,POINT (-74.18022189999999 4.624224),Apartamento,0,2026-01-08
237572,332415,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,80663.0,2025-05-03 15:44:12.566000-05:00,2026-01-08 06:49:00-05:00,2026-01-08 08:20:00-05:00,11988,,2026-01-04 15:44:12.461000-05:00,2026-01-08 07:30:00-05:00,B2B,69934.0,COMPLETED,133958.0,POINT (-74.042947 4.8675679),29156.0,POINT (-74.03727236805345 4.878226952715764),149,20721.0,POINT (-74.0286017 4.9203296),casa,0,2026-01-08
237843,332700,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,35000.0,2025-05-04 23:01:14.869000-05:00,2026-01-08 14:03:18-05:00,2026-01-08 14:34:30-05:00,14671,,2026-01-05 23:01:14.795000-05:00,2026-01-08 16:00:00-05:00,B2C,35601.0,COMPLETED,132565.0,POINT (-74.0691423 4.741128799999999),132565.0,POINT (-74.0691423 4.741128799999999),149,23068.0,POINT (-74.1122312 4.7384985),Casa,0,2026-01-08
237843,332701,3.0,Wash and Polish,WASH_AND_POLISH,29450.0,2025-05-04 23:01:15.111000-05:00,2026-01-08 14:34:30-05:00,2026-01-08 14:59:42-05:00,,897.0,2026-01-05 23:01:14.795000-05:00,2026-01-08 16:00:00-05:00,B2C,35601.0,COMPLETED,132565.0,POINT (-74.0691423 4.741128799999999),132565.0,POINT (-74.0691423 4.741128799999999),149,67252.0,POINT (-74.07305460423231 4.713989646958405),Agility Car Wash,1,2026-01-08
237843,332702,2.0,Alfred Transport,VEHICLE_TRANSPORTATION,35000.0,2025-05-04 23:01:15.184000-05:00,2026-01-08 14:59:42-05:00,2026-01-08 15:52:56-05:00,14671,,2026-01-05 23:01:14.795000-05:00,2026-01-08 16:00:00-05:00,B2C,35601.0,COMPLETED,132565.0,POINT (-74.0691423 4.741128799999999),132565.0,POINT (-74.0691423 4.741128799999999),149,23068.0,POINT (-74.1122312 4.7384985),Casa,2,2026-01-08
237859,332718,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-05-05 08:57:25.245000-05:00,2026-01-08 06:58:00-05:00,2026-01-08 08:27:00-05:00,2331,,2026-01-06 08:57:25.140000-05:00,2026-01-08 07:00:00-05:00,B2B,57674.0,COMPLETED,80497.0,POINT (-74.1283862 4.6778406),1460.0,POINT (-74.1127455 4.6451826),149,56572.0,POINT (-74.2240796 4.5898388),Casa,0,2026-01-08
237869,332731,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-05-05 09:23:09.293000-05:00,2026-01-08 11:02:00-05:00,2026-01-08 13:02:00-05:00,5832,,2026-01-06 09:23:09.236000-05:00,2026-01-08 11:00:00-05:00,B2B,34470.0,COMPLETED,134078.0,POINT (-74.0518666 4.6583951),1960.0,POINT (-74.03740167617798 4.809636179915433),149,98373.0,POINT (-74.0805306 4.755374499999999),casa,0,2026-01-08
237875,332738,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-05-05 09:32:06.834000-05:00,2026-01-08 07:34:00-05:00,2026-01-08 09:07:00-05:00,6229,,2026-01-06 09:32:06.682000-05:00,2026-01-08 08:00:00-05:00,B2B,64843.0,COMPLETED,134082.0,POINT (-74.0579624 4.641102399999999),134083.0,POINT (-74.1148716 4.672371),149,11727.0,POINT (-74.0583698 4.6510839),Casa,0,2026-01-08
237906,332778,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-05-05 10:45:04.616000-05:00,2026-01-08 07:59:00-05:00,2026-01-08 09:35:00-05:00,70934,,2026-01-06 10:45:04.519000-05:00,2026-01-08 08:00:00-05:00,B2B,64404.0,COMPLETED,134097.0,POINT (-74.0970135 4.6409937),33856.0,POINT (-74.043407 4.744333999999999),149,128219.0,POINT (-74.19197489999999 4.6331451),Casa,0,2026-01-08
237914,332786,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-05-05 11:02:47.817000-05:00,2026-01-08 15:41:00-05:00,2026-01-08 16:55:00-05:00,69861,,2026-01-06 11:02:47.720000-05:00,2026-01-08 16:00:00-05:00,B2B,64404.0,COMPLETED,33856.0,POINT (-74.043407 4.744333999999999),87219.0,POINT (-74.0970135 4.6409937),149,125737.0,POINT (-74.18022189999999 4.624224),Apartamento,0,2026-01-08
237916,332788,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,74485.0,2025-05-05 11:04:07.008000-05:00,2026-01-08 06:51:00-05:00,2026-01-08 09:32:00-05:00,14671,,2026-01-06 11:04:06.903000-05:00,2026-01-08 08:00:00-05:00,B2B,50217.0,COMPLETED,91926.0,POINT (-74.0554011669342 4.816479333931069),65193.0,POINT (-74.03798479999999 4.8806987),149,23068.0,POINT (-74.1122312 4.7384985),Casa,0,2026-01-08
237968,332852,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,52440.0,2025-05-05 13:23:22.393000-05:00,2026-01-08 07:19:00-05:00,2026-01-08 07:30:00-05:00,5832,,2026-01-06 13:23:22.278000-05:00,2026-01-08 07:30:00-05:00,B2B,25806.0,FAILED,134142.0,POINT (-74.0271412 4.719463499999999),120432.0,POINT (-74.02471419999999 4.7281137),149,98373.0,POINT (-74.0805306 4.755374499999999),casa,0,2026-01-08
237971,332855,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-05-05 13:27:36.515000-05:00,2026-01-08 12:29:00-05:00,2026-01-08 14:29:00-05:00,70934,,2026-01-06 13:27:36.412000-05:00,2026-01-08 12:30:00-05:00,B2B,68221.0,COMPLETED,134144.0,POINT (-74.0272257 4.7168167),10.0,POINT (-74.075015 4.69416),149,128219.0,POINT (-74.19197489999999 4.6331451),Casa,0,2026-01-08
237986,332874,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-05-05 14:26:55.429000-05:00,2026-01-08 08:15:00-05:00,2026-01-08 10:11:00-05:00,10449,,2026-01-06 14:26:55.320000-05:00,2026-01-08 08:30:00-05:00,B2B,29150.0,COMPLETED,134157.0,POINT (-74.0819789 4.6078746),28798.0,POINT (-74.08720430000001 4.6760977),149,16682.0,POINT (-74.1691584 4.6514129),casa,0,2026-01-08
238104,332997,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-05-05 17:13:17.399000-05:00,2026-01-08 08:20:00-05:00,2026-01-08 11:41:00-05:00,11988,,2026-01-06 17:13:17.297000-05:00,2026-01-08 10:00:00-05:00,B2B,69934.0,COMPLETED,134205.0,POINT (-74.12727699999999 4.7411789),26356.0,POINT (-74.065145 4.7617788),149,20721.0,POINT (-74.0286017 4.9203296),casa,0,2026-01-08
238301,333206,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,52988.0,2025-05-06 08:25:17.944000-05:00,2026-01-08 10:27:00-05:00,2026-01-08 11:33:00-05:00,68168,,2026-01-07 08:25:17.838000-05:00,2026-01-08 10:30:00-05:00,B2B,17799.0,COMPLETED,30785.0,POINT (-74.0579644 4.6762333),2.0,POINT (-74.028923 4.704466),149,120850.0,POINT (-74.0293686 4.7648946),Apartamento,0,2026-01-08
238305,333214,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,52988.0,2025-05-06 08:34:48.366000-05:00,2026-01-08 07:57:00-05:00,2026-01-08 09:23:00-05:00,70431,,2026-01-07 08:34:48.246000-05:00,2026-01-08 08:00:00-05:00,B2B,17799.0,COMPLETED,134249.0,POINT (-74.0523097 4.6830877),1488.0,POINT (-74.10500789999999 4.6304576),149,126994.0,POINT (-74.1988555 4.5810069),Casa,0,2026-01-08
238307,333216,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-05-06 08:36:31.817000-05:00,2026-01-08 06:03:00-05:00,2026-01-08 08:55:00-05:00,11714,,2026-01-07 08:36:31.708000-05:00,2026-01-08 08:00:00-05:00,B2B,71084.0,COMPLETED,100846.0,POINT (-74.10611000000002 4.646035199999999),134250.0,POINT (-74.1148716 4.672371),149,18448.0,POINT (-74.2377623 4.564346899999999),casa,0,2026-01-08
238349,333256,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,52988.0,2025-05-06 10:21:13.295000-05:00,2026-01-08 07:35:00-05:00,2026-01-08 09:04:00-05:00,26348,,2026-01-07 10:21:13.176000-05:00,2026-01-08 08:00:00-05:00,B2B,17799.0,COMPLETED,134278.0,POINT (-74.0334893 4.697623199999999),1.0,POINT (-74.045085 4.777223),149,35906.0,POINT (-74.10570919999999 4.7142156),Casa,0,2026-01-08
238380,333293,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-05-06 11:48:19.876000-05:00,2026-01-08 07:58:00-05:00,2026-01-08 09:27:00-05:00,211,,2026-01-07 11:48:19.768000-05:00,2026-01-08 07:58:00-05:00,B2B,60045.0,COMPLETED,134312.0,POINT (-74.0523554 4.665229199999999),6811.0,POINT (-74.07450039999999 4.6948373),149,56465.0,POINT (-74.0877144 4.7271318),Casa,0,2026-01-08
238393,333306,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-05-06 12:24:40.611000-05:00,2026-01-08 08:15:00-05:00,2026-01-08 09:43:00-05:00,719,,2026-01-07 12:24:40.501000-05:00,2026-01-08 09:00:00-05:00,B2B,26116.0,COMPLETED,134319.0,POINT (-74.1099777 4.6463301),134320.0,POINT (-74.1394553 4.584763800000001),149,9575.0,POINT (-74.1474839 4.6118768),Apartamento,0,2026-01-08
238406,333323,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-05-06 13:07:27.666000-05:00,2026-01-08 14:50:00-05:00,2026-01-08 16:43:00-05:00,10500,,2026-01-07 13:07:27.564000-05:00,2026-01-08 15:00:00-05:00,B2B,25046.0,COMPLETED,44809.0,POINT (-74.024388 4.7303983),134333.0,POINT (-74.0473134 4.69499),149,16797.0,POINT (-74.118284 4.7485876),casa,0,2026-01-08
238411,333328,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,65004.0,2025-05-06 13:15:56.632000-05:00,2026-01-08 09:08:00-05:00,2026-01-08 10:57:00-05:00,2331,,2026-01-07 13:15:56.562000-05:00,2026-01-08 09:00:00-05:00,B2B,65847.0,COMPLETED,113944.0,POINT (-74.07620949999999 4.6931322),118472.0,POINT (-74.1027617 4.6234721),149,56572.0,POINT (-74.2240796 4.5898388),Casa,0,2026-01-08
238417,333335,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,80663.0,2025-05-06 13:37:04.417000-05:00,2026-01-08 12:36:00-05:00,2026-01-08 14:13:00-05:00,11714,,2026-01-07 13:37:04.314000-05:00,2026-01-08 13:00:00-05:00,B2B,60149.0,COMPLETED,134343.0,POINT (-73.9709615 4.723470799999999),134344.0,POINT (-74.06596379999999 4.6401052),149,18448.0,POINT (-74.2377623 4.564346899999999),casa,0,2026-01-08
238434,333354,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,57789.0,2025-05-06 14:23:08.835000-05:00,2026-01-08 09:00:00-05:00,2026-01-08 10:11:00-05:00,5832,,2026-01-07 14:23:08.790000-05:00,2026-01-08 09:00:00-05:00,B2B,70093.0,COMPLETED,134557.0,POINT (-74.0455685 4.6954005),134557.0,POINT (-74.0455685 4.6954005),149,98373.0,POINT (-74.0805306 4.755374499999999),casa,0,2026-01-08
238434,333355,6.0,General Mechanics,GENERAL_MECHANICS,545020.0,2025-05-06 14:23:08.899000-05:00,2026-01-08 10:11:00-05:00,2026-01-08 15:46:00-05:00,,823.0,2026-01-07 14:23:08.790000-05:00,2026-01-08 09:00:00-05:00,B2B,70093.0,COMPLETED,134557.0,POINT (-74.0455685 4.6954005),134557.0,POINT (-74.0455685 4.6954005),149,56315.0,POINT (-74.07426269999999 4.651892),Autodealer,1,2026-01-08
238434,334742,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,57789.0,2025-05-09 12:15:46.483000-05:00,2026-01-08 15:46:00-05:00,2026-01-08 17:33:00-05:00,11988,,2026-01-07 14:23:08.790000-05:00,2026-01-08 09:00:00-05:00,B2B,70093.0,COMPLETED,134557.0,POINT (-74.0455685 4.6954005),134557.0,POINT (-74.0455685 4.6954005),149,20721.0,POINT (-74.0286017 4.9203296),casa,2,2026-01-08
238435,333356,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-05-06 14:23:48.548000-05:00,2026-01-08 07:58:00-05:00,2026-01-08 09:26:00-05:00,68168,,2026-01-07 14:23:48.450000-05:00,2026-01-08 08:00:00-05:00,B2B,25166.0,COMPLETED,93028.0,POINT (-74.0558993 4.685654200000001),444.0,POINT (-74.064646 4.759983),149,120850.0,POINT (-74.0293686 4.7648946),Apartamento,0,2026-01-08
238440,333361,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-05-06 14:27:24.288000-05:00,2026-01-08 14:34:00-05:00,2026-01-08 15:57:00-05:00,70431,,2026-01-07 14:27:24.194000-05:00,2026-01-08 15:00:00-05:00,B2B,64404.0,COMPLETED,33856.0,POINT (-74.043407 4.744333999999999),134360.0,POINT (-74.1335934 4.7246883),149,126994.0,POINT (-74.1988555 4.5810069),Casa,0,2026-01-08
238445,333366,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,65004.0,2025-05-06 14:43:45.180000-05:00,2026-01-08 10:02:00-05:00,2026-01-08 12:52:00-05:00,5366,,2026-01-07 14:43:45.120000-05:00,2026-01-08 10:00:00-05:00,B2B,65847.0,COMPLETED,115406.0,POINT (-74.0311493 4.6968412),113944.0,POINT (-74.07620949999999 4.6931322),149,93651.0,POINT (-74.08878779999999 4.7315578),ALFRED,0,2026-01-08
238466,333395,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,52988.0,2025-05-06 15:26:59.539000-05:00,2026-01-08 08:09:00-05:00,2026-01-08 09:16:00-05:00,69860,,2026-01-07 15:26:59.406000-05:00,2026-01-08 08:30:00-05:00,B2B,57410.0,COMPLETED,134415.0,POINT (-74.0475289 4.6678901),1.0,POINT (-74.045085 4.777223),149,125736.0,POINT (-74.0313506 4.7138433),Apartamento,0,2026-01-08
238479,333408,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-05-06 15:48:02.420000-05:00,2026-01-08 10:28:00-05:00,2026-01-08 11:35:00-05:00,70431,,2026-01-07 15:48:02.304000-05:00,2026-01-08 10:30:00-05:00,B2B,26117.0,COMPLETED,608.0,POINT (-74.0677331 4.6225234),131190.0,POINT (-74.0395022 4.679303),149,126994.0,POINT (-74.1988555 4.5810069),Casa,0,2026-01-08
