service_id,labor_id,labor_type,labor_name,labor_category,labor_price,labor_created_at,labor_start_date,labor_end_date,alfred,shop,created_at,schedule_date,client_type,paying_customer,state_service,start_address_id,start_address_point,end_address_id,end_address_point,city,address_id,address_point,address_name,date
253558,349592,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,57789.0,2025-06-11 09:23:15.965000-05:00,2026-01-08 12:06:00-05:00,2026-01-08 12:39:00-05:00,10500,,2025-06-11 09:23:15.896000-05:00,2026-01-08 12:30:00-05:00,B2B,70094.0,COMPLETED,39388.0,POINT (-74.1055861 4.659453),39388.0,POINT (-74.1055861 4.659453),149,16797.0,POINT (-74.118284 4.7485876),casa,2026-01-08
253558,349593,3.0,Wash and Polish,WASH_AND_POLISH,37013.0,2025-06-11 09:23:16.021000-05:00,2026-01-08 12:39:00-05:00,2026-01-08 14:16:00-05:00,,934.0,2025-06-11 09:23:15.896000-05:00,2026-01-08 12:30:00-05:00,B2B,70094.0,COMPLETED,39388.0,POINT (-74.1055861 4.659453),39388.0,POINT (-74.1055861 4.659453),149,72261.0,POINT (-74.1089748 4.6597407),Deluxe CWF,2026-01-08
253558,349828,2.0,Alfred Transport,VEHICLE_TRANSPORTATION,57789.0,2025-06-11 15:23:22.727000-05:00,2026-01-08 14:16:00-05:00,2026-01-08 14:24:00-05:00,10500,,2025-06-11 09:23:15.896000-05:00,2026-01-08 12:30:00-05:00,B2B,70094.0,COMPLETED,39388.0,POINT (-74.1055861 4.659453),39388.0,POINT (-74.1055861 4.659453),149,16797.0,POINT (-74.118284 4.7485876),casa,2026-01-08
253559,349594,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,57789.0,2025-06-11 09:23:56.001000-05:00,2026-01-08 10:51:00-05:00,2026-01-08 11:56:00-05:00,10500,,2025-06-11 09:23:55.943000-05:00,2026-01-08 11:00:00-05:00,B2B,70094.0,COMPLETED,39388.0,POINT (-74.1055861 4.659453),39388.0,POINT (-74.1055861 4.659453),149,16797.0,POINT (-74.118284 4.7485876),casa,2026-01-08
253559,349595,3.0,Wash and Polish,WASH_AND_POLISH,43377.0,2025-06-11 09:23:56.069000-05:00,2026-01-08 11:56:00-05:00,2026-01-08 12:39:00-05:00,,934.0,2025-06-11 09:23:55.943000-05:00,2026-01-08 11:00:00-05:00,B2B,70094.0,COMPLETED,39388.0,POINT (-74.1055861 4.659453),39388.0,POINT (-74.1055861 4.659453),149,72261.0,POINT (-74.1089748 4.6597407),Deluxe CWF,2026-01-08
253559,349827,2.0,Alfred Transport,VEHICLE_TRANSPORTATION,57789.0,2025-06-11 15:20:57.167000-05:00,2026-01-08 12:39:00-05:00,2026-01-08 14:15:00-05:00,10500,,2025-06-11 09:23:55.943000-05:00,2026-01-08 11:00:00-05:00,B2B,70094.0,COMPLETED,39388.0,POINT (-74.1055861 4.659453),39388.0,POINT (-74.1055861 4.659453),149,16797.0,POINT (-74.118284 4.7485876),casa,2026-01-08
253560,349596,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,57789.0,2025-06-11 09:24:24.366000-05:00,2026-01-08 09:08:00-05:00,2026-01-08 10:19:00-05:00,11714,,2025-06-11 09:24:24.304000-05:00,2026-01-08 09:30:00-05:00,B2B,70094.0,COMPLETED,39388.0,POINT (-74.1055861 4.659453),39388.0,POINT (-74.1055861 4.659453),149,18448.0,POINT (-74.2377623 4.564346899999999),casa,2026-01-08
253560,349823,3.0,Wash and Polish,WASH_AND_POLISH,37013.0,2025-06-11 15:14:11.309000-05:00,2026-01-08 10:19:00-05:00,2026-01-08 11:08:00-05:00,,934.0,2025-06-11 09:24:24.304000-05:00,2026-01-08 09:30:00-05:00,B2B,70094.0,COMPLETED,39388.0,POINT (-74.1055861 4.659453),39388.0,POINT (-74.1055861 4.659453),149,72261.0,POINT (-74.1089748 4.6597407),Deluxe CWF,2026-01-08
253560,349824,2.0,Alfred Transport,VEHICLE_TRANSPORTATION,57789.0,2025-06-11 15:14:11.359000-05:00,2026-01-08 11:08:00-05:00,2026-01-08 12:10:00-05:00,11714,,2025-06-11 09:24:24.304000-05:00,2026-01-08 09:30:00-05:00,B2B,70094.0,COMPLETED,39388.0,POINT (-74.1055861 4.659453),39388.0,POINT (-74.1055861 4.659453),149,18448.0,POINT (-74.2377623 4.564346899999999),casa,2026-01-08
253562,349599,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,57789.0,2025-06-11 09:24:52.455000-05:00,2026-01-08 09:28:00-05:00,2026-01-08 10:18:00-05:00,70934,,2025-06-11 09:24:52.388000-05:00,2026-01-08 09:30:00-05:00,B2B,70094.0,COMPLETED,39388.0,POINT (-74.1055861 4.659453),39388.0,POINT (-74.1055861 4.659453),149,128219.0,POINT (-74.19197489999999 4.6331451),Casa,2026-01-08
253562,349816,3.0,Wash and Polish,WASH_AND_POLISH,37013.0,2025-06-11 15:07:07.820000-05:00,2026-01-08 10:18:00-05:00,2026-01-08 11:24:00-05:00,,934.0,2025-06-11 09:24:52.388000-05:00,2026-01-08 09:30:00-05:00,B2B,70094.0,COMPLETED,39388.0,POINT (-74.1055861 4.659453),39388.0,POINT (-74.1055861 4.659453),149,72261.0,POINT (-74.1089748 4.6597407),Deluxe CWF,2026-01-08
253562,349817,2.0,Alfred Transport,VEHICLE_TRANSPORTATION,57789.0,2025-06-11 15:07:07.861000-05:00,2026-01-08 11:24:00-05:00,2026-01-08 12:01:00-05:00,70934,,2025-06-11 09:24:52.388000-05:00,2026-01-08 09:30:00-05:00,B2B,70094.0,COMPLETED,39388.0,POINT (-74.1055861 4.659453),39388.0,POINT (-74.1055861 4.659453),149,128219.0,POINT (-74.19197489999999 4.6331451),Casa,2026-01-08
253563,349600,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,57789.0,2025-06-11 09:26:53.215000-05:00,2026-01-08 09:05:00-05:00,2026-01-08 10:15:00-05:00,14671,,2025-06-11 09:26:53.150000-05:00,2026-01-08 10:00:00-05:00,B2B,70094.0,COMPLETED,42949.0,POINT (-74.1114247 4.6451577),39388.0,POINT (-74.1055861 4.659453),149,23068.0,POINT (-74.1122312 4.7384985),Casa,2026-01-08
253609,349663,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,35000.0,2025-06-11 10:37:47.151000-05:00,2026-01-08 10:01:00-05:00,2026-01-08 12:59:00-05:00,11988,,2025-06-11 10:37:47.104000-05:00,2026-01-08 12:00:00-05:00,B2C,9221.0,COMPLETED,15502.0,POINT (-74.07832379999999 4.6909577),139944.0,POINT (-74.0783782 4.6909983),149,20721.0,POINT (-74.0286017 4.9203296),casa,2026-01-08
253609,349664,3.0,Wash and Polish,WASH_AND_POLISH,38000.0,2025-06-11 10:37:47.207000-05:00,2026-01-08 12:59:00-05:00,2026-01-08 14:19:25-05:00,,4180.0,2025-06-11 10:37:47.104000-05:00,2026-01-08 12:00:00-05:00,B2C,9221.0,COMPLETED,15502.0,POINT (-74.07832379999999 4.6909577),139944.0,POINT (-74.0783782 4.6909983),149,130136.0,POINT (-74.0645465 4.6879661),Quality - Centro Comercial Iserra 100,2026-01-08
253609,349665,2.0,Alfred Transport,VEHICLE_TRANSPORTATION,35000.0,2025-06-11 10:37:47.259000-05:00,2026-01-08 14:19:25-05:00,2026-01-08 15:16:48-05:00,11988,,2025-06-11 10:37:47.104000-05:00,2026-01-08 12:00:00-05:00,B2C,9221.0,COMPLETED,15502.0,POINT (-74.07832379999999 4.6909577),139944.0,POINT (-74.0783782 4.6909983),149,20721.0,POINT (-74.0286017 4.9203296),casa,2026-01-08
253610,349666,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,57789.0,2025-06-11 10:40:15.207000-05:00,2026-01-08 07:26:00-05:00,2026-01-08 08:28:00-05:00,69860,,2025-06-11 10:40:15.145000-05:00,2026-01-08 08:00:00-05:00,B2B,61607.0,COMPLETED,139945.0,POINT (-74.0535864 4.704838),139946.0,POINT (-74.06526199999999 4.761565),149,125736.0,POINT (-74.0313506 4.7138433),Apartamento,2026-01-08
253614,349670,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,35000.0,2025-06-11 10:44:49.971000-05:00,2026-01-08 07:21:00-05:00,2026-01-08 08:57:00-05:00,5366,,2025-06-11 10:44:49.924000-05:00,2026-01-08 07:30:00-05:00,B2C,41965.0,COMPLETED,65712.0,POINT (-74.0554471 4.6720952),65712.0,POINT (-74.0554471 4.6720952),149,93651.0,POINT (-74.08878779999999 4.7315578),ALFRED,2026-01-08
253614,349671,6.0,General Mechanics,GENERAL_MECHANICS,340000.0,2025-06-11 10:44:50-05:00,2026-01-08 08:57:00-05:00,2026-01-08 08:02:17-05:00,,2120.0,2025-06-11 10:44:49.924000-05:00,2026-01-08 07:30:00-05:00,B2C,41965.0,COMPLETED,65712.0,POINT (-74.0554471 4.6720952),65712.0,POINT (-74.0554471 4.6720952),149,105861.0,POINT (-74.0723965 4.656636699999999),City Autos Taller,2026-01-08
253683,349755,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,65004.0,2025-06-11 13:20:17.238000-05:00,2026-01-08 12:56:00-05:00,2026-01-08 16:30:00-05:00,11712,,2025-06-11 13:20:17.186000-05:00,2026-01-08 13:00:00-05:00,B2B,65847.0,COMPLETED,113944.0,POINT (-74.07620949999999 4.6931322),114416.0,POINT (-74.1025176 4.623611599999999),149,67588.0,POINT (-74.1563294 4.6057898),Casa,2026-01-08
253696,349769,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-11 13:44:46.085000-05:00,2026-01-08 10:58:00-05:00,2026-01-08 12:28:00-05:00,10451,,2025-06-11 13:44:46.017000-05:00,2026-01-08 11:00:00-05:00,B2B,46829.0,COMPLETED,674.0,POINT (-74.1145559 4.6716483),139312.0,POINT (-74.13786379999999 4.663228099999999),149,16688.0,POINT (-74.0202608 4.6664181),casa,2026-01-08
253699,349772,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-11 14:03:14.961000-05:00,2026-01-08 09:41:00-05:00,,6229,,2025-06-11 14:03:14.895000-05:00,2026-01-08 10:00:00-05:00,B2B,20261.0,FAILED,88962.0,POINT (-74.0664381 4.6704091),92358.0,POINT (-74.07899669999999 4.6055169),149,11727.0,POINT (-74.0583698 4.6510839),Casa,2026-01-08
253703,349776,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-11 14:13:41.368000-05:00,2026-01-08 09:56:00-05:00,2026-01-08 11:16:00-05:00,26348,,2025-06-11 14:13:41.297000-05:00,2026-01-08 10:00:00-05:00,B2B,68222.0,COMPLETED,3325.0,POINT (-74.06386971473694 4.709362767211348),119424.0,POINT (-74.0475001 4.665311000000001),149,35906.0,POINT (-74.10570919999999 4.7142156),Casa,2026-01-08
253704,349778,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,80663.0,2025-06-11 14:18:22.752000-05:00,2026-01-08 11:10:00-05:00,2026-01-08 14:07:00-05:00,5366,,2025-06-11 14:18:22.691000-05:00,2026-01-08 10:00:00-05:00,B2B,66599.0,COMPLETED,84404.0,POINT (-74.23622859999999 4.705024899999999),84405.0,POINT (-74.0459602 4.7526023),149,93651.0,POINT (-74.08878779999999 4.7315578),ALFRED,2026-01-08
253710,349784,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-11 14:24:18.322000-05:00,2026-01-08 13:41:00-05:00,2026-01-08 15:55:00-05:00,10449,,2025-06-11 14:24:18.256000-05:00,2026-01-08 14:30:00-05:00,B2B,26723.0,COMPLETED,21923.0,POINT (-74.0678728 4.6711387),22698.0,POINT (-74.04766769999999 4.686273099999999),149,16682.0,POINT (-74.1691584 4.6514129),casa,2026-01-08
253726,349800,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,57789.0,2025-06-11 14:43:29.311000-05:00,2026-01-08 07:43:00-05:00,2026-01-08 08:59:00-05:00,10449,,2025-06-11 14:43:29.243000-05:00,2026-01-08 08:00:00-05:00,B2B,70094.0,COMPLETED,140009.0,POINT (-74.05260820000001 4.681245899999999),140010.0,POINT (-74.0850024 4.6244364),149,16682.0,POINT (-74.1691584 4.6514129),casa,2026-01-08
253727,349801,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,57789.0,2025-06-11 14:44:27.988000-05:00,2026-01-08 09:28:00-05:00,2026-01-08 11:34:00-05:00,11712,,2025-06-11 14:44:27.927000-05:00,2026-01-08 09:30:00-05:00,B2B,70075.0,COMPLETED,140011.0,POINT (-74.0557628 4.7125948),140012.0,POINT (-74.0473279 4.6655311),149,67588.0,POINT (-74.1563294 4.6057898),Casa,2026-01-08
253735,349809,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-11 14:59:09.849000-05:00,2026-01-08 11:55:00-05:00,2026-01-08 14:00:00-05:00,70431,,2025-06-11 14:59:09.788000-05:00,2026-01-08 12:00:00-05:00,B2B,30027.0,COMPLETED,15.0,POINT (-74.065413 4.759951),131667.0,POINT (-74.1012657 4.6448573),149,126994.0,POINT (-74.1988555 4.5810069),Casa,2026-01-08
253740,349814,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-11 15:03:19.698000-05:00,2026-01-08 09:33:00-05:00,2026-01-08 10:28:00-05:00,69860,,2025-06-11 15:03:19.635000-05:00,2026-01-08 10:00:00-05:00,B2B,55818.0,COMPLETED,140020.0,POINT (-74.0508241 4.6905174),10.0,POINT (-74.075015 4.69416),149,125736.0,POINT (-74.0313506 4.7138433),Apartamento,2026-01-08
253834,349915,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-11 16:58:29.673000-05:00,2026-01-08 09:43:00-05:00,2026-01-08 11:37:00-05:00,2331,,2025-06-11 16:58:29.603000-05:00,2026-01-08 10:30:00-05:00,B2B,66702.0,COMPLETED,140057.0,POINT (-74.0395765 4.7153862),608.0,POINT (-74.0677331 4.6225234),149,56572.0,POINT (-74.2240796 4.5898388),Casa,2026-01-08
253867,349952,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-11 17:32:32.064000-05:00,2026-01-08 08:26:00-05:00,2026-01-08 10:57:00-05:00,69861,,2025-06-11 17:32:31.996000-05:00,2026-01-08 11:30:00-05:00,B2B,25046.0,COMPLETED,140061.0,POINT (-74.1348933 4.6477205),26611.0,POINT (-74.0852941 4.6227855),149,125737.0,POINT (-74.18022189999999 4.624224),Apartamento,2026-01-08
253972,350062,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,35000.0,2025-06-11 19:08:10.998000-05:00,2026-01-08 11:54:26-05:00,2026-01-08 12:38:51-05:00,68168,,2025-06-11 19:08:10.943000-05:00,2026-01-08 12:00:00-05:00,B2C,69189.0,COMPLETED,123646.0,POINT (-74.08371749999999 4.6932411),123646.0,POINT (-74.08371749999999 4.6932411),149,120850.0,POINT (-74.0293686 4.7648946),Apartamento,2026-01-08
253972,350063,3.0,Wash and Polish,WASH_AND_POLISH,38000.0,2025-06-11 19:08:11.058000-05:00,2026-01-08 12:38:51-05:00,2026-01-08 13:57:06-05:00,,4179.0,2025-06-11 19:08:10.943000-05:00,2026-01-08 12:00:00-05:00,B2C,69189.0,COMPLETED,123646.0,POINT (-74.08371749999999 4.6932411),123646.0,POINT (-74.08371749999999 4.6932411),149,130135.0,POINT (-74.086188 4.694707999999999),Quality - Centro Comercial Titan Plaza,2026-01-08
253972,350064,2.0,Alfred Transport,VEHICLE_TRANSPORTATION,35000.0,2025-06-11 19:08:11.113000-05:00,2026-01-08 13:57:06-05:00,2026-01-08 14:49:04-05:00,68168,,2025-06-11 19:08:10.943000-05:00,2026-01-08 12:00:00-05:00,B2C,69189.0,COMPLETED,123646.0,POINT (-74.08371749999999 4.6932411),123646.0,POINT (-74.08371749999999 4.6932411),149,120850.0,POINT (-74.0293686 4.7648946),Apartamento,2026-01-08
254167,350265,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,57789.0,2025-06-12 08:55:21.590000-05:00,2026-01-08 13:05:00-05:00,2026-01-08 14:49:00-05:00,10451,,2025-06-12 08:55:21.523000-05:00,2026-01-08 13:00:00-05:00,B2B,70087.0,COMPLETED,140101.0,POINT (-74.11265879999999 4.6451551),140102.0,POINT (-74.0469717 4.6703076),149,16688.0,POINT (-74.0202608 4.6664181),casa,2026-01-08
254172,350274,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-12 08:58:26.588000-05:00,2026-01-08 17:52:00-05:00,2026-01-08 21:34:00-05:00,10449,,2025-06-12 08:58:26.525000-05:00,2026-01-08 17:00:00-05:00,B2B,30027.0,COMPLETED,15.0,POINT (-74.065413 4.759951),63194.0,POINT (-74.0862607 4.6286236),149,16682.0,POINT (-74.1691584 4.6514129),casa,2026-01-08
254173,350275,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-12 08:58:53.920000-05:00,2026-01-08 16:09:00-05:00,2026-01-08 18:29:00-05:00,14671,,2025-06-12 08:58:53.843000-05:00,2026-01-08 17:00:00-05:00,B2B,32802.0,COMPLETED,49602.0,POINT (-74.06595 4.66036),140103.0,POINT (-74.0376696 4.686916399999999),149,23068.0,POINT (-74.1122312 4.7384985),Casa,2026-01-08
254174,350276,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,80663.0,2025-06-12 08:59:04.195000-05:00,2026-01-08 11:28:00-05:00,2026-01-08 12:15:00-05:00,69861,,2025-06-12 08:59:04.135000-05:00,2026-01-08 13:00:00-05:00,B2B,46829.0,COMPLETED,136013.0,POINT (-74.20825719999999 4.5797041),674.0,POINT (-74.1145559 4.6716483),149,125737.0,POINT (-74.18022189999999 4.624224),Apartamento,2026-01-08
254184,350288,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,80663.0,2025-06-12 09:14:46.396000-05:00,2026-01-08 14:20:00-05:00,2026-01-08 16:24:00-05:00,5832,,2025-06-12 09:14:46.332000-05:00,2026-01-08 14:00:00-05:00,B2B,68221.0,COMPLETED,10.0,POINT (-74.075015 4.69416),128888.0,POINT (-73.9763911 4.9396232),149,98373.0,POINT (-74.0805306 4.755374499999999),casa,2026-01-08
254195,350299,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-12 09:32:01.500000-05:00,2026-01-08 15:19:00-05:00,2026-01-08 16:18:00-05:00,69860,,2025-06-12 09:32:01.428000-05:00,2026-01-08 16:30:00-05:00,B2B,20283.0,COMPLETED,6938.0,POINT (-74.0476115 4.6865928),139847.0,POINT (-74.05865419999999 4.6745653),149,125736.0,POINT (-74.0313506 4.7138433),Apartamento,2026-01-08
254196,350300,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,49485.0,2025-06-12 09:33:49.382000-05:00,2026-01-08 14:18:00-05:00,2026-01-08 15:25:00-05:00,5366,,2025-06-12 09:33:49.271000-05:00,2026-01-08 14:00:00-05:00,B2B,64404.0,COMPLETED,33856.0,POINT (-74.043407 4.744333999999999),140116.0,POINT (-74.0588583 4.670051299999999),149,93651.0,POINT (-74.08878779999999 4.7315578),ALFRED,2026-01-08
254201,350305,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,77988.0,2025-06-12 09:37:35.283000-05:00,2026-01-08 11:40:00-05:00,2026-01-08 14:21:00-05:00,211,,2025-06-12 09:37:35.211000-05:00,2026-01-08 13:00:00-05:00,B2B,76994.0,COMPLETED,140119.0,POINT (-73.958623 4.953691),2.0,POINT (-74.028923 4.704466),149,56465.0,POINT (-74.0877144 4.7271318),Casa,2026-01-08
254206,350310,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,90004.0,2025-06-12 09:43:23.263000-05:00,2026-01-08 14:00:00-05:00,2026-01-08 16:35:00-05:00,719,,2025-06-12 09:43:23.208000-05:00,2026-01-08 14:00:00-05:00,B2B,77112.0,COMPLETED,140120.0,POINT (-74.06594009999999 4.639605),135461.0,POINT (-74.1764369 4.6950584),149,9575.0,POINT (-74.1474839 4.6118768),Apartamento,2026-01-08
254209,350313,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-12 09:50:50.892000-05:00,2026-01-08 13:14:00-05:00,2026-01-08 15:05:00-05:00,11714,,2025-06-12 09:50:50.816000-05:00,2026-01-08 14:00:00-05:00,B2B,57985.0,COMPLETED,28798.0,POINT (-74.08720430000001 4.6760977),140128.0,POINT (-74.0553312 4.6617658),149,18448.0,POINT (-74.2377623 4.564346899999999),casa,2026-01-08
254231,350336,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-12 10:32:35.135000-05:00,2026-01-08 15:12:00-05:00,2026-01-08 16:27:00-05:00,211,,2025-06-12 10:32:35.068000-05:00,2026-01-08 16:30:00-05:00,B2B,30027.0,COMPLETED,15.0,POINT (-74.065413 4.759951),126318.0,POINT (-74.0293463 4.701649),149,56465.0,POINT (-74.0877144 4.7271318),Casa,2026-01-08
254240,350347,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,57789.0,2025-06-12 10:46:32.384000-05:00,2026-01-08 15:08:00-05:00,2026-01-08 16:31:00-05:00,2331,,2025-06-12 10:46:32.315000-05:00,2026-01-08 16:00:00-05:00,B2B,61607.0,COMPLETED,140138.0,POINT (-74.06526199999999 4.761565),140139.0,POINT (-74.0535864 4.704838),149,56572.0,POINT (-74.2240796 4.5898388),Casa,2026-01-08
254242,350349,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,65004.0,2025-06-12 10:49:48.633000-05:00,2026-01-08 13:10:00-05:00,2026-01-08 14:19:00-05:00,70934,,2025-06-12 10:49:48.614000-05:00,2026-01-08 13:00:00-05:00,B2B,45184.0,COMPLETED,110940.0,POINT (-74.1306479 4.6875541),130938.0,POINT (-74.1362453 4.6927107),149,128219.0,POINT (-74.19197489999999 4.6331451),Casa,2026-01-08
254242,350350,6.0,General Mechanics,GENERAL_MECHANICS,1568420.0,2025-06-12 10:49:48.669000-05:00,2026-01-08 14:19:00-05:00,2026-01-08 13:24:00-05:00,,1592.0,2025-06-12 10:49:48.614000-05:00,2026-01-08 13:00:00-05:00,B2B,45184.0,COMPLETED,110940.0,POINT (-74.1306479 4.6875541),130938.0,POINT (-74.1362453 4.6927107),149,94655.0,POINT (-74.11444039999999 4.6990151),Mekautos,2026-01-08
254261,350370,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-12 11:26:31.553000-05:00,2026-01-08 14:31:00-05:00,2026-01-08 16:27:00-05:00,69861,,2025-06-12 11:26:31.489000-05:00,2026-01-08 15:30:00-05:00,B2B,55818.0,COMPLETED,10.0,POINT (-74.075015 4.69416),140020.0,POINT (-74.0508241 4.6905174),149,125737.0,POINT (-74.18022189999999 4.624224),Apartamento,2026-01-08
254271,350384,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,35000.0,2025-06-12 11:39:31.241000-05:00,2026-01-08 13:58:55-05:00,2026-01-08 14:06:02-05:00,14671,,2025-06-12 11:39:31.188000-05:00,2026-01-08 13:30:00-05:00,B2C,76070.0,COMPLETED,140154.0,POINT (-74.091878 4.644974999999999),140154.0,POINT (-74.091878 4.644974999999999),149,23068.0,POINT (-74.1122312 4.7384985),Casa,2026-01-08
254271,350385,3.0,Wash and Polish,WASH_AND_POLISH,33250.0,2025-06-12 11:39:31.283000-05:00,2026-01-08 14:06:02-05:00,2026-01-08 14:06:16-05:00,,4183.0,2025-06-12 11:39:31.188000-05:00,2026-01-08 13:30:00-05:00,B2C,76070.0,COMPLETED,140154.0,POINT (-74.091878 4.644974999999999),140154.0,POINT (-74.091878 4.644974999999999),149,130139.0,POINT (-74.1065611 4.651358999999998),Quality - Centro Comercial Plaza Claro,2026-01-08
254271,350386,2.0,Alfred Transport,VEHICLE_TRANSPORTATION,35000.0,2025-06-12 11:39:31.330000-05:00,2026-01-08 14:06:16-05:00,2026-01-08 15:21:29-05:00,14671,,2025-06-12 11:39:31.188000-05:00,2026-01-08 13:30:00-05:00,B2C,76070.0,COMPLETED,140154.0,POINT (-74.091878 4.644974999999999),140154.0,POINT (-74.091878 4.644974999999999),149,23068.0,POINT (-74.1122312 4.7384985),Casa,2026-01-08
254276,350392,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,52988.0,2025-06-12 11:44:38.470000-05:00,2026-01-08 16:15:00-05:00,2026-01-08 18:30:00-05:00,10451,,2025-06-12 11:44:38.407000-05:00,2026-01-08 16:00:00-05:00,B2B,19528.0,COMPLETED,1.0,POINT (-74.045085 4.777223),140158.0,POINT (-74.1021907 4.713170799999999),149,16688.0,POINT (-74.0202608 4.6664181),casa,2026-01-08
254315,350434,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-12 12:54:19.735000-05:00,2026-01-08 14:58:00-05:00,2026-01-08 16:21:00-05:00,6229,,2025-06-12 12:54:19.669000-05:00,2026-01-08 14:00:00-05:00,B2B,74698.0,COMPLETED,28798.0,POINT (-74.08720430000001 4.6760977),140172.0,POINT (-74.0401961 4.6786756),149,11727.0,POINT (-74.0583698 4.6510839),Casa,2026-01-08
254338,350458,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,52988.0,2025-06-12 13:57:02.591000-05:00,2026-01-08 17:56:00-05:00,2026-01-08 18:54:00-05:00,69860,,2025-06-12 13:57:02.525000-05:00,2026-01-08 18:00:00-05:00,B2B,21591.0,COMPLETED,2.0,POINT (-74.028923 4.704466),53258.0,POINT (-74.04530570000001 4.6783838),149,125736.0,POINT (-74.0313506 4.7138433),Apartamento,2026-01-08
254356,350476,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-12 14:33:52.839000-05:00,2026-01-08 15:53:00-05:00,2026-01-08 17:11:00-05:00,68168,,2025-06-12 14:33:52.777000-05:00,2026-01-08 16:00:00-05:00,B2B,68221.0,COMPLETED,10.0,POINT (-74.075015 4.69416),140196.0,POINT (-74.0549423 4.6632068),149,120850.0,POINT (-74.0293686 4.7648946),Apartamento,2026-01-08
254361,350481,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-12 14:50:21.718000-05:00,2026-01-08 15:53:00-05:00,2026-01-08 18:27:00-05:00,10500,,2025-06-12 14:50:21.655000-05:00,2026-01-08 16:00:00-05:00,B2B,55816.0,COMPLETED,10.0,POINT (-74.075015 4.69416),140194.0,POINT (-74.03751749999999 4.752647400000001),149,16797.0,POINT (-74.118284 4.7485876),casa,2026-01-08
254378,350499,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,55663.0,2025-06-12 15:18:12.302000-05:00,2026-01-08 16:11:00-05:00,2026-01-08 19:07:00-05:00,26348,,2025-06-12 15:18:12.233000-05:00,2026-01-08 16:30:00-05:00,B2B,26117.0,COMPLETED,608.0,POINT (-74.0677331 4.6225234),140206.0,POINT (-74.0395765 4.7153862),149,35906.0,POINT (-74.10570919999999 4.7142156),Casa,2026-01-08
254408,350532,12.0,Alfred Initial Transport,VEHICLE_TRANSPORTATION,52988.0,2025-06-12 15:54:44.337000-05:00,2026-01-08 16:06:00-05:00,2026-01-08 19:14:00-05:00,11988,,2025-06-12 15:54:44.278000-05:00,2026-01-08 17:00:00-05:00,B2B,19528.0,COMPLETED,1.0,POINT (-74.045085 4.777223),140213.0,POINT (-74.0704549 4.6013382),149,20721.0,POINT (-74.0286017 4.9203296),casa,2026-01-08
